MONTH,DAY,TRANSACTION_ID,TRANSACTION_AMT,QTY,PRICE,ITEM,ITEM_ID,BRAND,BRAND_ID
M1,15,T186,432,2,216,PACKAGED RICE (1/95),52,KRBL LTD,173
M1,10,T186,221,1,17,TOOTH BRUSH   (7/93),74,COLGATE-PALMOLIVE,61
M1,10,T186,221,1,29,TOOTH BRUSH   (7/93),74,COLGATE-PALMOLIVE,61
M1,10,T186,221,1,29,TOOTH BRUSH   (7/93),74,COLGATE-PALMOLIVE,61
M1,10,T186,221,1,78,TALCUM POWDERS,72,HINDUSTAN UNILEVER LIMITED,133
M1,10,T186,221,1,68,RUBEFACIENT,59,GLAXO SMITHKLINE,106
M1,17,T1860,5,1,5,CHOCOLATE,17,GLOBAL CONSUMER PRODUCTS,108
M1,23,T1860,17,1,17,VERMICELLI & NOODLE,79,PRAYAG FOODS,250
M2,12,T1860,10,2,5,CHOCOLATE,17,MONDELEZ INTERNATIONAL,207
M3,16,T1860,145,1,98,PACKAGED ATTA (1/95),50,I T C,136
M3,16,T1860,145,1,27,SPICES (03/04),69,S NARENDRA KUMAR,281
M3,16,T1860,145,1,20,ALL IODISED SALT,4,TATA CHEM,316
M1,23,T1861,10,1,10,SALTY SNACKS (2/97),61,CHEDDA SPECIALITY FOODS LTD,57
M2,12,T1861,101,1,101,KETCHUPS/SAUCES,42,NESTLE INDIA,221
M3,21,T1861,116,1,36,CLEANERS - TOILET,21,RECKITT BENCKISER,267
M3,21,T1861,116,1,80,CLEANERS - TOILET,21,RECKITT BENCKISER,267
M1,17,T1862,10,1,10,CHOCOLATE,17,NESTLE INDIA,221
M1,23,T1862,70,7,10,BISCUITS - CORE & NON CORE,12,MONDELEZ INTERNATIONAL,207
M2,12,T1862,39,1,39,SANITARY NAPKINS,62,PROCTER & GAMBLE,253
M1,23,T1863,9.75,1,4.75,SALTY SNACKS (2/97),61,HALDIRAM,120
M1,23,T1863,9.75,1,5,SALTY SNACKS (2/97),61,PRATAAP SNACKS PVT LTD,247
M1,24,T1863,10,1,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,12,T1863,61,1,5,SALTY SNACKS (2/97),61,PEPSICO INDIA,241
M2,12,T1863,61,1,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,12,T1863,61,1,46,BUTTER MARGR  (4/94),15,G C M M F,91
M1,23,T1864,171.25,1,26.25,DETERGENT CAKES/BARS,31,HINDUSTAN UNILEVER LIMITED,133
M1,23,T1864,171.25,1,29,TOILET SOAPS (04/00),73,HINDUSTAN UNILEVER LIMITED,133
M1,23,T1864,171.25,1,116,WASHING POWDERS/LIQUIDS,80,PROCTER & GAMBLE,253
M2,12,T1864,26,1,16,DETERGENT CAKES/BARS,31,HINDUSTAN UNILEVER LIMITED,133
M2,12,T1864,26,1,10,WASHING POWDERS/LIQUIDS,80,HINDUSTAN UNILEVER LIMITED,133
M1,17,T1865,10,1,10,CHOCOLATE,17,MONDELEZ INTERNATIONAL,207
M1,23,T1865,20,2,10,SALTY SNACKS (2/97),61,CHHEDA SPECIALITIES FOODS PVT,58
M2,12,T1865,215,1,170,"FRAGRANCE-PERFUM,DEO & COLOGNE",34,VINI COSMETICS PVT LTD,341
M2,12,T1865,215,1,45,"FRAGRANCE-PERFUM,DEO & COLOGNE",34,I T C,136
M3,17,T1865,140,1,140,PACKAGED TEA,53,HINDUSTAN UNILEVER LIMITED,133
M1,17,T1866,17,1,12,VERMICELLI & NOODLE,79,NESTLE INDIA,221
M1,17,T1866,17,1,5,VERMICELLI & NOODLE,79,SUPREME NUTRI GRAIN PVT LTD,310
M2,12,T1866,46,1,46,BUTTER MARGR  (4/94),15,G C M M F,91
M3,21,T1866,10,1,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M1,23,T1867,15,1,15,VERMICELLI & NOODLE,79,BAMBINO AGRO INDS,39
M2,12,T1867,92,1,92,BABY OILS / MASSAGE OILS,9,HIMALAYA DRUG,132
M1,23,T1868,10,2,5,SALTY SNACKS (2/97),61,PRATAAP SNACKS PVT LTD,247
M2,12,T1868,60,2,30,BISCUITS - CORE & NON CORE,12,I T C,136
M3,21,T1868,60,1,60,HAIR OILS PKTP(8/02),38,MARICO INDS,199
M1,17,T1869,15,1,15,VERMICELLI & NOODLE,79,HINDUSTAN UNILEVER LIMITED,133
M1,23,T1869,4,2,2,SPICES (03/04),69,JALANI ENTERPRISE,147
M1,24,T1869,58,1,20,CHOCOLATE,17,MONDELEZ INTERNATIONAL,207
M1,24,T1869,58,2,19,ALL IODISED SALT,4,TATA CHEM,316
M3,21,T1869,178,4,12,VERMICELLI & NOODLE,79,NESTLE INDIA,221
M3,21,T1869,178,1,20,ALL IODISED SALT,4,TATA CHEM,316
M3,21,T1869,178,1,110,PACKAGED TEA,53,HASMUKHRAI & CO,124
M3,17,T1869,20,1,20,ALL IODISED SALT,4,TATA CHEM,316
M1,4,T187,30,1,10,CHOCOLATE,17,NESTLE INDIA,221
M1,4,T187,30,1,20,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M1,12,T187,229,1,5,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M1,12,T187,229,2,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M1,12,T187,229,1,65,TOILET SOAPS (04/00),73,HINDUSTAN UNILEVER LIMITED,133
M1,12,T187,229,1,139,REFINED EDIBLE OILS-ALL PACKS,58,MARICO INDS,199
M1,23,T1870,10,1,10,CHOCOLATE,17,NESTLE INDIA,221
M2,12,T1870,30,1,10,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M2,12,T1870,30,1,20,CHOCOLATE,17,MONDELEZ INTERNATIONAL,207
M1,23,T1871,5,1,5,SALTY SNACKS (2/97),61,PRATAAP SNACKS PVT LTD,247
M2,12,T1871,103,1,30,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,12,T1871,103,1,10,BISCUITS - CORE & NON CORE,12,I T C,136
M2,12,T1871,103,1,10,BISCUITS - CORE & NON CORE,12,I T C,136
M2,12,T1871,103,1,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,12,T1871,103,1,10,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M2,12,T1871,103,1,33,MOSQUITO REPELLANTS CTG (8/93),46,GODREJ CONSUMER PRODS,110
M1,17,T1872,170,1,30,SKIN CREAMS,67,WARRIER'S HOSPITAL,346
M1,17,T1872,170,1,40,CHOCOLATE,17,MONDELEZ INTERNATIONAL,207
M1,17,T1872,170,4,20,CHOCOLATE,17,MARS INTERNATIONAL INDIA P LTD,200
M1,17,T1872,170,1,20,CHOCOLATE,17,MARS INTERNATIONAL INDIA P LTD,200
M1,23,T1872,39,1,39,WASHING POWDERS/LIQUIDS,80,HINDUSTAN UNILEVER LIMITED,133
M2,12,T1872,422,1,12,BISCUITS - CORE & NON CORE,12,G C M M F,91
M2,12,T1872,422,1,410,BEVERAGES,11,GLAXO SMITHKLINE,106
M3,17,T1872,240,1,65,SALTY SNACKS (2/97),61,DEV SNACKS,70
M3,17,T1872,240,1,115,REFINED EDIBLE OILS-ALL PACKS,58,ADANI WILMAR,6
M3,17,T1872,240,1,15,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,17,T1872,240,1,25,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,17,T1872,240,2,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M1,17,T1873,187,1,93,REFINED EDIBLE OILS-ALL PACKS,58,LIBERTY OIL MILLS,179
M1,17,T1873,187,1,94,GLUCOSE POWDER & TABLET,35,HEINZ,126
M2,12,T1873,170,1,170,"FRAGRANCE-PERFUM,DEO & COLOGNE",34,VINI COSMETICS PVT LTD,341
M3,21,T1873,120,1,10,SALTY SNACKS (2/97),61,GUILTFREE INDUSTRIES,114
M3,21,T1873,120,1,110,REFINED EDIBLE OILS-ALL PACKS,58,CARGILL FOODS,53
M3,17,T1873,145,1,145,PACKAGED TEA,53,HINDUSTAN UNILEVER LIMITED,133
M1,23,T1874,20,2,10,BISCUITS - CORE & NON CORE,12,I T C,136
M2,12,T1874,10,1,10,WASHING POWDERS/LIQUIDS,80,HINDUSTAN UNILEVER LIMITED,133
M3,21,T1874,10,1,10,SALTY SNACKS (2/97),61,PEPSICO INDIA,241
M3,17,T1874,55,1,55,SALTY SNACKS (2/97),61,NATIONAL PRODUCT,217
M2,12,T1875,75,1,75,HAIR OILS PKTP(8/02),38,MANDOM CORPORATION IND P LTD,194
M3,21,T1875,10,1,10,SALTY SNACKS (2/97),61,PEPSICO INDIA,241
M3,17,T1875,45,1,45,VERMICELLI & NOODLE,79,NESTLE INDIA,221
M1,17,T1876,93,1,38,DIAPERS       (8/93),32,UNICHARM INDIA PVT LTD,324
M1,17,T1876,93,1,10,CHOCOLATE,17,MONDELEZ INTERNATIONAL,207
M1,17,T1876,93,1,45,SKIN CREAMS,67,JOHNSON & JOHNSON,151
M1,23,T1876,25,1,25,HAIR DYES     (1/76),37,CAVINKARE,55
M2,12,T1876,40,4,10,SALTY SNACKS (2/97),61,I T C,136
M3,17,T1876,24,2,12,VERMICELLI & NOODLE,79,NESTLE INDIA,221
M1,17,T1877,180,1,180,HOME INSECTICIDES CTG  (8/93),40,GODREJ CONSUMER PRODS,110
M2,12,T1877,32,1,20,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,12,T1877,32,1,12,VERMICELLI & NOODLE,79,NESTLE INDIA,221
M1,17,T1878,38,2,19,ALL IODISED SALT,4,TATA CHEM,316
M1,23,T1878,19.5,2,9.75,VERMICELLI & NOODLE,79,I T C,136
M2,12,T1878,60,1,10,BISCUITS - CORE & NON CORE,12,MONDELEZ INTERNATIONAL,207
M2,12,T1878,60,1,10,BISCUITS - CORE & NON CORE,12,MONDELEZ INTERNATIONAL,207
M2,12,T1878,60,1,40,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M1,17,T1879,20,2,10,CHOCOLATE,17,MONDELEZ INTERNATIONAL,207
M1,24,T1879,0,1,0,CHEESE        (4/94),16,BRITANNIA DAIRY PVT LTD,48
M2,13,T1879,169,1,50,ALL AIR FRESHNERS(01/03),3,DABUR,66
M2,13,T1879,169,1,99,TOOTH PASTES,75,GLAXO SMITHKLINE,106
M2,13,T1879,169,1,20,TOOTH BRUSH   (7/93),74,PROCTER & GAMBLE,253
M3,21,T1879,10,1,10,SALTY SNACKS (2/97),61,PEPSICO INDIA,241
M3,17,T1879,245,1,25,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,17,T1879,245,2,35,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,17,T1879,245,2,25,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,17,T1879,245,2,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,17,T1879,245,4,20,SALTY SNACKS (2/97),61,PEPSICO INDIA,241
M1,15,T188,335,1,110,PACKAGED TEA,53,HINDUSTAN UNILEVER LIMITED,133
M1,15,T188,335,1,225,BREAKFAST CEREALS,14,EXPRESS FOODS,85
M1,10,T188,175,1,80,CLEANERS - TOILET,21,RECKITT BENCKISER,267
M1,10,T188,175,1,95,CLEANERS - UTENSIL,22,HINDUSTAN UNILEVER LIMITED,133
M1,3,T188,89,1,89,TOOTH PASTES,75,COLGATE-PALMOLIVE,61
M1,12,T188,235,1,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M1,12,T188,235,1,25,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M1,12,T188,235,1,200,REFINED EDIBLE OILS-ALL PACKS,58,AGRO TECH FOODS,12
M1,17,T1880,10,1,10,BISCUITS - CORE & NON CORE,12,MONDELEZ INTERNATIONAL,207
M1,23,T1880,10,1,10,SPICES (03/04),69,PRAVIN MASALEWALE,249
M2,13,T1880,20,1,10,SALTY SNACKS (2/97),61,PEPSICO INDIA,241
M2,13,T1880,20,1,10,SALTY SNACKS (2/97),61,I T C,136
M1,23,T1881,18.5,1,18.5,ALL IODISED SALT,4,TATA CHEM,316
M1,17,T1883,30,1,10,SALTY SNACKS (2/97),61,PEPSICO INDIA,241
M1,17,T1883,30,1,10,BISCUITS - CORE & NON CORE,12,I T C,136
M1,17,T1883,30,1,10,CHOCOLATE,17,NESTLE INDIA,221
M1,23,T1883,10,1,10,CONFECTIONERY - TOFFEE/HBC,29,M T R FOOD PRODS,188
M2,13,T1883,39,1,39,GLUCOSE POWDER & TABLET,35,HEINZ,126
M1,23,T1884,9.5,2,4.75,SHAMPOO - BY SEGMENTS,64,HINDUSTAN UNILEVER LIMITED,133
M2,13,T1884,17,1,5,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,13,T1884,17,1,12,VERMICELLI & NOODLE,79,NESTLE INDIA,221
M1,17,T1885,10,2,5,BISCUITS - CORE & NON CORE,12,I T C,136
M2,13,T1885,60,6,10,BISCUITS - CORE & NON CORE,12,LOTTE INDIA CORPORATION LTD,183
M1,17,T1886,20,1,20,CHOCOLATE,17,MONDELEZ INTERNATIONAL,207
M1,23,T1886,10,1,10,KETCHUPS/SAUCES,42,VIVAN FOODS PVT LTD,343
M1,25,T1886,15,3,5,PACKAGED TEA,53,HASMUKHRAI & CO,124
M2,13,T1886,32,1,32,CLEANERS - FLOOR,19,SUNNY HOME CARE PVT LTD,307
M1,17,T1887,20,1,10,CHOCOLATE,17,GANDOUR INDIA FOOD PROCESSING,96
M1,17,T1887,20,1,10,SALTY SNACKS (2/97),61,PEPSICO INDIA,241
M1,23,T1887,108,1,108,PACKAGED TEA,53,GIRNAR FOOD & BEVER,104
M1,17,T1888,10,1,10,CHOCOLATE,17,GANDOUR INDIA FOOD PROCESSING,96
M1,23,T1888,9.75,1,9.75,WASHING POWDERS/LIQUIDS,80,HINDUSTAN UNILEVER LIMITED,133
M2,13,T1888,430,2,215,PACKAGED TEA,53,HASMUKHRAI & CO,124
M1,17,T1889,10,1,10,BISCUITS - CORE & NON CORE,12,I T C,136
M1,23,T1889,90.25,1,26.25,DETERGENT CAKES/BARS,31,HINDUSTAN UNILEVER LIMITED,133
M1,23,T1889,90.25,1,24,HAIR DYES     (1/76),37,GODREJ CONSUMER PRODS,110
M1,23,T1889,90.25,1,40,READY TO EAT,57,PRAVIN MASALEWALE,249
M2,13,T1889,63,1,63,SKIN CREAMS,67,HINDUSTAN UNILEVER LIMITED,133
M1,15,T189,614,3,30,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M1,15,T189,614,2,262,WASHING POWDERS/LIQUIDS,80,HINDUSTAN UNILEVER LIMITED,133
M1,10,T189,200,4,50,WASHING POWDERS/LIQUIDS,80,HINDUSTAN UNILEVER LIMITED,133
M1,3,T189,332,1,20,VERMICELLI & NOODLE,79,NILON'S ENTERPRISES,222
M1,3,T189,332,3,104,REFINED EDIBLE OILS-ALL PACKS,58,ADANI WILMAR,6
M1,12,T189,82,1,82,CLEANERS - TOILET,21,RECKITT BENCKISER,267
M1,17,T1890,40,1,10,SALTY SNACKS (2/97),61,PEPSICO INDIA,241
M1,17,T1890,40,2,10,SALTY SNACKS (2/97),61,PEPSICO INDIA,241
M1,17,T1890,40,1,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M1,23,T1890,90,1,90,REFINED EDIBLE OILS-ALL PACKS,58,CARGILL FOODS,53
M2,13,T1890,60,1,60,CLEANERS - FLOOR,19,PATANJALI GRAMODHOG,238
M1,17,T1891,10,1,10,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M2,13,T1891,10,1,10,CHOCOLATE,17,NESTLE INDIA,221
M3,18,T1891,90,4,22.5,PACKAGED PURE GHEE,51,WARANA MILK & MILK PROD LTD,345
M1,17,T1892,10,2,5,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M1,23,T1892,48.5,2,5,BISCUITS - CORE & NON CORE,12,PATANJALI BISCUITS PVT LTD,237
M1,23,T1892,48.5,1,19.5,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M1,23,T1892,48.5,1,9.5,SALTY SNACKS (2/97),61,HALDIRAM,120
M1,23,T1892,48.5,1,9.5,SPICES (03/04),69,S NARENDRA KUMAR,281
M3,18,T1892,97,1,42,CLEANERS - UTENSIL,22,PITAMBARI PRODS,245
M3,18,T1892,97,1,55,PACKAGED TEA,53,TATA GLOBAL BEVERAGES LTD,317
M2,13,T1893,20,2,10,SALTY SNACKS (2/97),61,PEPSICO INDIA,241
M1,17,T1894,176,1,5,CHOCOLATE,17,GLOBAL CONSUMER PRODUCTS,108
M1,17,T1894,176,1,28,BEVERAGES,11,MONDELEZ INTERNATIONAL,207
M1,17,T1894,176,1,143,PACKAGED TEA,53,HINDUSTAN UNILEVER LIMITED,133
M1,25,T1894,10,1,10,SALTY SNACKS (2/97),61,VENKATARAMAN FOOD PROD,337
M2,13,T1894,102,1,102,WASHING POWDERS/LIQUIDS,80,PROCTER & GAMBLE,253
M1,17,T1895,12,1,12,VERMICELLI & NOODLE,79,NESTLE INDIA,221
M1,23,T1895,38.75,1,38.75,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,13,T1895,90,3,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,13,T1895,90,3,10,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M2,13,T1895,90,3,10,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M3,18,T1895,554,10,14,BATTERIES,10,EVEREADY INDS,84
M3,18,T1895,554,1,25,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,18,T1895,554,7,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,18,T1895,554,1,55,SALTY SNACKS (2/97),61,NATIONAL PRODUCT,217
M3,18,T1895,554,2,92,CLEANERS - FLOOR,19,RECKITT BENCKISER,267
M3,18,T1895,554,1,80,SALTY SNACKS (2/97),61,HALDIRAM,120
M1,17,T1896,108,1,10,BISCUITS - CORE & NON CORE,12,MONDELEZ INTERNATIONAL,207
M1,17,T1896,108,1,10,BISCUITS - CORE & NON CORE,12,I T C,136
M1,17,T1896,108,2,39,SANITARY NAPKINS,62,PROCTER & GAMBLE,253
M1,17,T1896,108,2,5,CHOCOLATE,17,NESTLE INDIA,221
M1,23,T1896,26,2,13,BATTERIES,10,EVEREADY INDS,84
M2,13,T1896,12,1,12,ALL IODISED SALT,4,PATANJALI AYURVED LTD,236
M2,13,T1897,100,2,50,SPICES (03/04),69,JALANI ENTERPRISE,147
M1,17,T1898,20,2,10,BISCUITS - CORE & NON CORE,12,MONDELEZ INTERNATIONAL,207
M2,13,T1898,20,2,10,BISCUITS - CORE & NON CORE,12,I T C,136
M3,18,T1898,186,2,40,SALTY SNACKS (2/97),61,HALDIRAM,120
M3,18,T1898,186,1,106,WASHING POWDERS/LIQUIDS,80,PROCTER & GAMBLE,253
M1,17,T1899,210,1,210,WASHING POWDERS/LIQUIDS,80,PROCTER & GAMBLE,253
M2,13,T1899,859,1,195,SKIN CREAMS,67,LOTUS HERBAL,184
M2,13,T1899,859,1,180,HAIR DYES     (1/76),37,L'OREAL INDIA,181
M2,13,T1899,859,4,10,CHOCOLATE,17,FERRERO INDIA PVT LTD,87
M2,13,T1899,859,1,125,TALCUM POWDERS,72,JOHNSON & JOHNSON,151
M2,13,T1899,859,1,165,SKIN CREAMS,67,JOHNSON & JOHNSON,151
M2,13,T1899,859,1,80,TOILET SOAPS (04/00),73,JOHNSON & JOHNSON,151
M2,13,T1899,859,1,10,BREAKFAST CEREALS,14,KELLOGG'S INDIA,166
M2,13,T1899,859,2,12,VERMICELLI & NOODLE,79,NESTLE INDIA,221
M2,13,T1899,859,2,20,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M1,2,T19,567,1,375,SHAVING PREPARATIONS,65,PROCTER & GAMBLE,253
M1,2,T19,567,2,29,TOILET SOAPS (04/00),73,HINDUSTAN UNILEVER LIMITED,133
M1,2,T19,567,2,67,TOILET SOAPS (04/00),73,HINDUSTAN UNILEVER LIMITED,133
M1,1,T19,138,1,92,BREAKFAST CEREALS,14,KELLOGG'S INDIA,166
M1,1,T19,138,2,23,VERMICELLI & NOODLE,79,NESTLE INDIA,221
M1,1,T19,11.75,1,11.75,VERMICELLI & NOODLE,79,NESTLE INDIA,221
M1,2,T19,375,1,90,CLEANERS - UTENSIL,22,DABUR,66
M1,2,T19,375,1,285,REFINED EDIBLE OILS-ALL PACKS,58,GODREJ INDS (FOODS DIVISION),111
M1,15,T190,260,1,140,PACKAGED TEA,53,GIRNAR FOOD & BEVER,104
M1,15,T190,260,1,120,CHEESE        (4/94),16,BRITANNIA DAIRY PVT LTD,48
M1,10,T190,100,2,50,WASHING POWDERS/LIQUIDS,80,HINDUSTAN UNILEVER LIMITED,133
M1,12,T190,28,1,28,TOILET SOAPS (04/00),73,HINDUSTAN UNILEVER LIMITED,133
M1,17,T1900,20,2,10,PACKAGED TEA,53,TATA GLOBAL BEVERAGES LTD,317
M1,23,T1900,5,1,5,SALTY SNACKS (2/97),61,VENKATARAMAN FOOD PROD,337
M2,13,T1900,195,1,50,CONFECTIONERY - ECLAIRS,27,PARLE PRODS,234
M2,13,T1900,195,1,45,CONFECTIONERY - TOFFEE/HBC,29,INBISCO INDIA PVT.LTD,137
M2,13,T1900,195,1,100,CHOCOLATE,17,MONDELEZ INTERNATIONAL,207
M3,18,T1900,75.2,1,30,SALTY SNACKS (2/97),61,HALDIRAM,120
M3,18,T1900,75.2,2,22.6,PACKAGED PURE GHEE,51,WARANA MILK & MILK PROD LTD,345
M1,23,T1901,10,1,10,READY TO EAT,57,CAPITAL FOODS,52
M2,13,T1901,30,1,10,SALTY SNACKS (2/97),61,PEPSICO INDIA,241
M2,13,T1901,30,2,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,18,T1901,20,1,20,ALL IODISED SALT,4,TATA CHEM,316
M2,13,T1902,25,1,5,CHOCOLATE,17,MONDELEZ INTERNATIONAL,207
M2,13,T1902,25,1,20,CHOCOLATE,17,MONDELEZ INTERNATIONAL,207
M1,23,T1903,58.75,1,38.75,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M1,23,T1903,58.75,1,20,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,13,T1903,238,1,150,TOILET SOAPS (04/00),73,CHOLAYIL PVT LTD,60
M2,13,T1903,238,1,88,SHAMPOO - BY SEGMENTS,64,CAVINKARE,55
M3,18,T1903,75,3,15,SCOURING PADS/SCRUBS,63,JYOTHY LABORATORIES,152
M3,18,T1903,75,1,20,COCONUT OIL PKTYP (08/02),23,MARICO INDS,199
M3,18,T1903,75,1,10,WASHING POWDERS/LIQUIDS,80,HINDUSTAN UNILEVER LIMITED,133
M1,23,T1904,10,1,10,TOOTH PASTES,75,COLGATE-PALMOLIVE,61
M3,18,T1904,239,1,30,PACKAGED ATTA (1/95),50,PARAKH AGRO IND,231
M3,18,T1904,239,1,40,CHOCOLATE,17,MONDELEZ INTERNATIONAL,207
M3,18,T1904,239,2,20,CHOCOLATE,17,MONDELEZ INTERNATIONAL,207
M3,18,T1904,239,2,10,BISCUITS - CORE & NON CORE,12,MONDELEZ INTERNATIONAL,207
M3,18,T1904,239,2,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,18,T1904,239,1,55,SALTY SNACKS (2/97),61,NATIONAL PRODUCT,217
M3,18,T1904,239,1,34,SALTY SNACKS (2/97),61,HALDIRAM,120
M1,23,T1905,115,1,115,WASHING POWDERS/LIQUIDS,80,HINDUSTAN UNILEVER LIMITED,133
M2,13,T1905,180,1,180,HOME INSECTICIDES CTG  (8/93),40,MIDAS HYGIENE IND,204
M1,23,T1906,38,2,9.5,SALTY SNACKS (2/97),61,PRATIK FOOD PRODUCTS,248
M1,23,T1906,38,2,9.5,SALTY SNACKS (2/97),61,HALDIRAM,120
M2,13,T1906,10,1,10,SALTY SNACKS (2/97),61,PEPSICO INDIA,241
M2,13,T1907,140,2,45,CONFECTIONERY - TOFFEE/HBC,29,INBISCO INDIA PVT.LTD,137
M2,13,T1907,140,1,50,CONFECTIONERY - ECLAIRS,27,PARLE PRODS,234
M3,18,T1907,119,2,22.5,PACKAGED PURE GHEE,51,WARANA MILK & MILK PROD LTD,345
M3,18,T1907,119,2,12,VERMICELLI & NOODLE,79,NESTLE INDIA,221
M3,18,T1907,119,2,25,VERMICELLI & NOODLE,79,NESTLE INDIA,221
M1,17,T1908,20,2,10,PACKAGED TEA,53,GUJ TEA PROCESSORS,115
M1,23,T1908,8,1,8,ANTACIDS,5,GLAXO SMITHKLINE,106
M1,25,T1908,45,1,45,SPICES (03/04),69,S NARENDRA KUMAR,281
M2,13,T1908,50,2,10,CHOCOLATE,17,NESTLE INDIA,221
M2,13,T1908,50,1,30,BEVERAGES,11,MONDELEZ INTERNATIONAL,207
M1,17,T1909,12,1,12,VERMICELLI & NOODLE,79,NESTLE INDIA,221
M1,25,T1909,40,1,10,BISCUITS - CORE & NON CORE,12,SAJ INDS,285
M1,25,T1909,40,1,30,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M2,13,T1909,30,1,10,BISCUITS - CORE & NON CORE,12,I T C,136
M2,13,T1909,30,1,10,BISCUITS - CORE & NON CORE,12,MONDELEZ INTERNATIONAL,207
M2,13,T1909,30,1,10,BISCUITS - CORE & NON CORE,12,I T C,136
M3,18,T1909,730,2,35,SPICES (03/04),69,S NARENDRA KUMAR,281
M3,18,T1909,730,5,80,READY TO EAT,57,GITS FOOD PRODS,105
M3,18,T1909,730,2,110,PACKAGED TEA,53,HASMUKHRAI & CO,124
M3,18,T1909,730,2,20,CLEANERS - UTENSIL,22,JYOTHY LABORATORIES,152
M1,10,T191,246,1,140,ALL AIR FRESHNERS(01/03),3,GODREJ CONSUMER PRODS,110
M1,10,T191,246,1,106,PACKAGED TEA,53,HASMUKHRAI & CO,124
M1,3,T191,19,2,9.5,BISCUITS - CORE & NON CORE,12,LOTTE INDIA CORPORATION LTD,183
M1,12,T191,122,1,122,PACKAGED RICE (1/95),52,KRBL LTD,173
M2,13,T1910,164,1,10,BISCUITS - CORE & NON CORE,12,I T C,136
M2,13,T1910,164,2,10,BISCUITS - CORE & NON CORE,12,MONDELEZ INTERNATIONAL,207
M2,13,T1910,164,1,10,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M2,13,T1910,164,1,10,BISCUITS - CORE & NON CORE,12,I T C,136
M2,13,T1910,164,1,10,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M2,13,T1910,164,1,32,CLEANERS - FLOOR,19,SUNNY HOME CARE PVT LTD,307
M2,13,T1910,164,1,72,CLEANERS - FLOOR,19,INDUS HOME PRODUCTS,140
M1,23,T1911,18.5,1,18.5,ALL IODISED SALT,4,TATA CHEM,316
M2,13,T1911,78,1,78,SANITARY NAPKINS,62,PROCTER & GAMBLE,253
M1,17,T1912,10,1,10,PACKAGED TEA,53,HASMUKHRAI & CO,124
M1,23,T1912,535,1,535,REFINED EDIBLE OILS-ALL PACKS,58,ADANI WILMAR,6
M2,13,T1912,50,1,10,TOILET SOAPS (04/00),73,GODREJ CONSUMER PRODS,110
M2,13,T1912,50,1,40,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,19,T1912,46,1,46,BUTTER MARGR  (4/94),15,G C M M F,91
M1,17,T1913,70,1,10,VERMICELLI & NOODLE,79,I T C,136
M1,17,T1913,70,2,20,BREAKFAST CEREALS,14,KELLOGG'S INDIA,166
M1,17,T1913,70,2,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
